location_ID,latitude,longitude,elevation,timezone,time,pm10,pm2_5,us_aqi,dust,uv_index,ozone,carbon_monoxide,methane,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,aerosol_optical_depth
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T21:00,3,2.9,46,0,0,75,234,1410,452,11.9,0.8,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T22:00,5.1,4.9,45,0,0,61,278,1416,459,19.7,1.2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-04-30T23:00,6.2,6,43,0,0,50,316,1426,466,24.8,1.5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T00:00,6.8,6.6,39,0,0,46,352,1448,472,24.9,1.8,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T01:00,7,6.8,36,0,0,46,383,1474,478,22.4,2,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T02:00,5.9,5.7,32,0,0,47,385,1487,481,19.4,2.2,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T03:00,4.9,4.8,29,0,0,49,335,1474,479,16.4,2.3,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T04:00,4.3,4.3,27,0,0,52,256,1447,473,13,2.4,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T05:00,3.8,3.7,25,0,0,54,197,1426,468,10.2,2.5,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T06:00,3.1,3.1,23,0,0,54,181,1418,464,8.7,2.6,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T07:00,2.6,2.6,23,0,0,53,184,1415,461,7.8,2.7,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T08:00,0.3,0.3,23,0,0.3,49,186,1414,458,6.8,2.2,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T09:00,1.8,1.5,23,0,0.75,57,178,1415,454,5.7,2.4,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T10:00,3.3,3,24,1,1.3,68,167,1418,450,4.1,2.7,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T11:00,4,3.5,25,1,3.2,78,158,1418,447,2.8,2.6,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T12:00,3.1,2.7,27,1,5.45,86,151,1411,446,1.9,1.9,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T13:00,2.6,2.2,29,1,6.6,93,144,1401,446,1.3,1,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T14:00,2.4,2,31,1,6.65,98,141,1394,446,0.9,0.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T15:00,2.5,2.1,34,1,5.7,102,141,1392,446,0.8,0.2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T16:00,2.9,2.4,37,1,3.8,105,145,1392,445,0.9,0.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T17:00,3,2.5,40,1,2.2,105,149,1393,445,1.2,0.5,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T18:00,3.1,2.5,43,1,1,103,154,1395,445,1.6,0.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T19:00,3.2,2.7,45,1,0.4,99,161,1397,445,2.2,0.6,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T20:00,13.5,12.3,46,2,0.05,92,169,1400,446,3.6,0.6,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T21:00,14.3,13.2,46,2,0,84,179,1403,448,6,0.7,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T22:00,16.1,15,46,2,0,74,190,1407,451,9.3,0.9,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-01T23:00,17.1,16,44,2,0,65,198,1410,453,12.5,1.1,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T00:00,17.6,16.5,42,2,0,60,202,1411,455,15.4,1.2,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T01:00,18.6,17.5,40,2,0,56,202,1412,456,18.2,1.3,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T02:00,19.8,18.7,37,2,0,52,200,1413,457,20,1.4,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T03:00,20.6,19.4,34,2,0,48,194,1415,458,20.4,1.4,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T04:00,20.7,19.6,31,2,0,45,185,1418,459,19.8,1.4,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T05:00,19.5,18.5,32,2,0,42,178,1419,459,18.3,1.4,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T06:00,17.5,16.7,35,2,0,39,177,1418,459,15.5,1.1,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T07:00,15.4,14.8,37,1,0.05,38,178,1416,458,11.8,0.8,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T08:00,11.1,10.9,39,0,0.1,47,179,1413,457,8.6,2.4,0.36
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T09:00,12.4,11.7,41,1,0.9,53,180,1410,456,7.5,3,0.32
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T10:00,13.6,12.3,43,3,2.05,62,180,1406,454,5.9,3.8,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T11:00,17.2,15.1,44,4,2.85,71,178,1403,452,4.4,4.1,0.4
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T12:00,15.5,13.3,46,4,3.25,80,171,1401,450,3.2,3.3,0.4
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T13:00,14.9,12.7,48,3,4.65,89,161,1400,448,2.1,1.9,0.33
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T14:00,12.2,10.3,50,3,4.9,95,154,1399,447,1.4,0.9,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T15:00,10.4,8.6,51,3,4.6,97,151,1398,446,1,0.5,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T16:00,9.5,7.8,51,3,3.4,97,151,1396,445,1,0.4,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T17:00,9.7,8,52,3,2.1,96,152,1395,445,1.2,0.4,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T18:00,9,7.5,52,3,1,95,152,1393,445,1.7,0.4,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T19:00,8.6,7.3,53,2,0.35,93,153,1390,445,2.4,0.5,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T20:00,9.4,7.8,53,3,0.05,89,157,1389,446,3.6,0.5,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T21:00,8.6,7.4,53,3,0,82,166,1391,448,5.2,0.6,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T22:00,8.9,7.9,52,2,0,72,179,1394,450,7.6,0.7,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-02T23:00,9.1,8.2,52,2,0,63,190,1397,453,10.1,0.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T00:00,9.8,8.8,51,2,0,57,198,1399,456,13,0.9,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T01:00,10.7,9.7,50,2,0,53,203,1402,459,16,1.1,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T02:00,11.5,10.5,49,2,0,50,208,1408,461,18,1.2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T03:00,12.5,11.5,48,2,0,47,211,1421,462,18.5,1.3,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T04:00,13.3,12.3,46,1,0,44,214,1438,463,17.9,1.3,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T05:00,12.4,11.5,45,1,0,43,214,1448,464,16.6,1.4,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T06:00,11.7,10.9,44,1,0,44,213,1447,465,14.4,1.6,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T07:00,11.4,10.7,43,1,0.05,47,211,1438,465,11.5,1.8,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T08:00,1.5,1.4,42,0,0.4,44,204,1428,464,11.5,1.9,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T09:00,1.9,1.9,40,0,1.25,56,189,1415,459,9.5,2.4,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T10:00,1.2,1.2,39,0,2.7,73,171,1399,453,6.7,3.1,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T11:00,0.8,0.8,37,0,4.5,88,156,1388,448,4.3,3.6,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T12:00,1.1,0.9,34,0,6.1,99,150,1384,446,2.9,3.6,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T13:00,1.9,1.6,32,1,7.05,107,148,1385,446,1.9,3.4,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T14:00,2.9,2.4,32,1,7,114,147,1386,446,1.3,3.3,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T15:00,4,3.4,36,1,6,119,147,1387,446,1,3.4,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T16:00,4.9,4.2,41,1,4.35,121,149,1389,446,1,3.7,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T17:00,5.6,4.9,45,1,2.55,121,152,1391,446,1.4,3.8,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T18:00,6.1,5.5,49,1,1.1,118,158,1392,445,2.3,3.7,0.4
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T19:00,6.3,5.7,55,1,0.35,112,165,1394,444,3.4,3.5,0.39
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T20:00,1.7,1.7,60,0,0.05,103,172,1395,444,5,3.3,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T21:00,2.1,2.1,61,0,0,99,177,1396,445,5.8,3.4,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T22:00,2.3,2.3,59,0,0,94,181,1397,447,6.8,3.4,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-03T23:00,2.2,2.1,55,0,0,90,183,1398,448,7.3,3.4,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T00:00,2,1.8,50,0,0,88,183,1400,449,6.8,3.2,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T01:00,1.6,1.4,48,0,0,87,182,1402,450,5.8,2.9,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T02:00,1.3,1.2,46,0,0,87,179,1403,450,4.9,2.6,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T03:00,1.3,1.2,44,0,0,87,171,1403,449,4.4,2.4,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T04:00,1.3,1.1,43,0,0,87,162,1401,448,4.1,2.3,0.27
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T05:00,1.2,1.1,42,0,0,87,157,1401,448,3.9,2.2,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T06:00,1.1,0.9,41,0,0,87,161,1402,450,3.8,2.1,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T07:00,1.3,1.1,41,0,0.05,86,170,1404,452,3.9,1.9,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T08:00,8.4,8.4,40,0,0.25,79,180,1407,453,4.2,1.9,0.32
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T09:00,8.4,8.3,40,0,0.75,73,193,1411,451,5,1.8,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T10:00,8.9,8.8,39,0,1.15,66,208,1415,448,5.9,1.8,0.36
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T11:00,9.6,9.4,38,0,1.85,67,214,1418,446,6.2,1.8,0.41
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T12:00,9.5,9.2,37,0,3.85,82,204,1419,445,5.1,2,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T13:00,8.9,8.8,36,0,5.6,105,185,1419,445,3.3,2.3,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T14:00,7.6,7.5,37,0,6,122,170,1418,445,1.9,2.4,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T15:00,5.2,5.2,39,0,5.1,128,165,1416,445,1.4,2.2,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T16:00,3.3,3.1,42,1,3.9,129,165,1413,446,1.3,1.8,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T17:00,3.1,2.7,45,1,2.35,127,167,1411,446,1.6,1.5,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T18:00,3.3,2.9,48,1,1.1,123,172,1410,445,2.5,1.5,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T19:00,3.5,3.1,54,1,0.35,117,180,1409,444,3.8,1.6,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T20:00,0.1,0.1,65,0,0.05,107,185,1409,444,5.5,1.5,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T21:00,0.5,0.5,70,0,0,108,184,1410,444,5.2,1.6,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T22:00,0.6,0.5,71,0,0,110,180,1412,445,4.7,1.8,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-04T23:00,0.5,0.5,68,0,0,111,176,1413,446,4.2,1.9,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T00:00,0.4,0.4,65,0,0,113,173,1413,446,3.7,2,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T01:00,0.3,0.3,61,0,0,114,170,1412,447,3.3,2,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T02:00,0.3,0.3,59,0,0,115,168,1411,447,2.9,2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T03:00,0.3,0.3,57,0,0,115,166,1410,447,2.6,2,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T04:00,0.4,0.4,57,0,0,113,165,1410,448,2.4,1.9,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T05:00,0.4,0.4,58,0,0,111,164,1409,448,2.4,1.9,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T06:00,0.4,0.4,58,0,0,106,165,1408,449,2.6,1.8,0.25
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T07:00,0.4,0.4,58,0,0.05,101,166,1406,449,2.9,1.7,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T08:00,0.1,0.1,55,0,0.25,91,169,1406,449,4,2.3,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T09:00,0.5,0.4,51,0,0.9,91,174,1409,447,4.2,2.1,0.31
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T10:00,0.9,0.8,49,0,1.9,91,180,1414,445,4.4,1.9,0.28
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T11:00,0.8,0.7,47,0,2.4,92,184,1418,443,4.5,1.8,0.32
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T12:00,0.7,0.6,46,0,3.15,94,186,1422,442,4.3,1.8,0.34
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T13:00,1.3,1,45,0,1.8,97,187,1425,442,4,1.8,0.39
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T14:00,1.9,1.6,44,0,0.85,99,187,1428,442,3.7,1.9,0.29
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T15:00,2.5,2.2,44,0,0.7,100,186,1429,443,3.5,2,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T16:00,3,2.8,44,0,0.9,100,186,1429,445,3.5,2.1,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T17:00,3.5,3.2,44,0,1.05,100,188,1429,446,3.7,2.1,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T18:00,4.1,3.6,45,0,0.6,100,198,1432,447,4.6,2,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T19:00,4.7,4.1,45,1,0.15,101,211,1435,447,5.8,1.8,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T20:00,6.5,6.1,46,1,0,84,218,1436,448,8.8,2.5,0.3
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T21:00,6,5.7,45,1,0,81,213,1433,449,9.4,2.4,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T22:00,6.2,5.9,44,0,0,76,202,1428,451,10.1,2.2,0.26
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-05T23:00,5.8,5.6,43,0,0,72,193,1424,452,10.2,2,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T00:00,4.4,4.2,41,0,0,67,192,1423,452,9.2,1.6,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T01:00,2.1,2.1,39,0,0,63,195,1422,452,7.7,1.2,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T02:00,2.5,2.4,37,0,0,61,193,1420,451,6.2,0.9,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T03:00,4.6,4.4,35,0,0,66,182,1413,451,5,0.9,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T04:00,5.3,5.1,33,0,0,74,168,1404,450,3.8,1,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T05:00,4.8,4.6,32,0,0,78,158,1398,450,3.1,1.1,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T06:00,4.4,4.1,32,0,0,75,157,1397,450,3.2,1.2,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T07:00,4,3.8,32,0,0.05,69,161,1398,449,3.7,1.4,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T08:00,5.7,5.2,32,1,0.25,63,165,1399,449,4,0.9,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T09:00,5.5,4.9,32,1,0.4,64,167,1398,448,3.8,1.3,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T10:00,5.1,4.6,32,1,1.6,66,168,1396,447,3.5,1.7,0.17
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T11:00,4.6,4.1,32,1,2.9,69,168,1395,446,3.3,2.1,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T12:00,4.3,3.8,32,1,2.35,74,166,1394,445,3.1,2.2,0.2
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T13:00,4.3,3.7,32,1,2.35,80,162,1393,444,3,2.2,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T14:00,4.1,3.5,32,1,1.85,84,160,1392,444,2.8,2.1,0.24
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T15:00,4.3,3.7,33,1,1.65,86,159,1392,444,2.5,1.7,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T16:00,4.5,3.9,34,1,1.6,88,159,1392,444,2.3,1.3,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T17:00,4.8,4.2,35,1,1.45,87,163,1393,444,2.4,0.9,0.23
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T18:00,5,4.4,37,1,1.05,85,174,1395,444,2.5,0.8,0.22
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T19:00,5.4,4.8,38,1,0.4,80,188,1397,444,3,0.8,0.19
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T20:00,5.4,4.9,38,1,0.05,72,197,1399,445,5,1,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T21:00,5.6,5.2,38,1,0,67,196,1401,446,6.2,1,0.21
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T22:00,6.4,6,38,1,0,61,191,1402,447,7.9,1.1,0.18
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-06T23:00,7.4,6.9,36,1,0,55,188,1404,449,9.5,1.1,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T00:00,8.4,7.9,34,1,0,51,191,1407,452,11.1,1.1,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T01:00,9.4,8.9,32,1,0,48,197,1411,456,12.5,1.2,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T02:00,10.5,9.9,30,1,0,46,198,1413,459,13.1,1.2,0.15
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T03:00,11.1,10.5,28,1,0,47,189,1413,460,12.1,1.2,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T04:00,10.7,10.1,26,1,0,49,175,1413,461,10.1,1.2,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T05:00,9.9,9.3,25,1,0,50,166,1413,460,8.5,1.2,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T06:00,8.8,8.4,24,1,0,47,167,1416,459,7.8,1.4,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T07:00,7.7,7.4,25,0,0.05,43,172,1419,456,7.5,1.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T08:00,7.3,7.1,25,0,0.45,43,174,1419,454,6,1.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T09:00,7.4,7.2,26,0,1.4,53,170,1414,452,4.8,1.1,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T10:00,6.1,5.8,26,1,2.95,66,163,1405,449,3.1,0.8,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T11:00,4.2,3.7,26,1,4.6,77,157,1398,447,1.8,0.6,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T12:00,3.9,3.4,26,1,6.05,83,152,1394,446,1.2,0.5,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T13:00,3.7,3.1,27,1,7.2,87,148,1392,445,1,0.4,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T14:00,3.7,3.1,29,1,7.2,90,145,1390,445,0.9,0.4,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T15:00,3.9,3.3,31,1,6.15,94,143,1390,444,0.6,0.3,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T16:00,4.2,3.6,34,1,3.4,97,142,1390,443,0.5,0.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T17:00,4.4,3.7,38,1,1.95,97,146,1391,443,1,0.3,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T18:00,4.5,3.9,40,1,1.1,91,154,1392,443,2.1,0.3,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T19:00,4.6,4.1,42,1,0.45,82,166,1393,443,3.8,0.4,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T20:00,1,1,42,0,0.05,75,186,1395,445,5.7,0.5,0.06
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T21:00,2.7,2.6,41,0,0,67,228,1400,450,10.8,0.8,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T22:00,4.6,4.5,40,0,0,56,279,1406,456,17.7,1.2,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-07T23:00,5.7,5.6,38,0,0,48,303,1410,460,22,1.9,0.09
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T00:00,6.3,6.2,36,0,0,47,277,1409,460,21.5,3,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T01:00,6.5,6.4,33,0,0,50,225,1406,459,18.4,4.3,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T02:00,6.4,6.3,30,0,0,53,183,1404,457,15.4,5.6,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T03:00,6.3,6.3,28,0,0,56,166,1403,457,13.3,7.1,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T04:00,6.3,6.2,26,0,0,59,160,1403,456,11.4,8.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T05:00,6.2,6.2,25,0,0,61,159,1403,456,9.7,9.5,0.12
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T06:00,6,6,25,0,0,60,164,1403,456,8.5,9.6,0.11
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T07:00,5.9,5.9,25,0,0.05,58,175,1403,455,7.5,9.2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T08:00,1.2,1.2,26,0,0.45,52,181,1402,454,7.3,5.4,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T09:00,1.1,1.1,26,0,1.4,63,179,1400,452,6.3,5.8,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T10:00,1.3,1.3,27,0,2.9,79,174,1397,450,5,6.3,0.07
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T11:00,1.8,1.7,28,0,4.65,92,168,1395,448,3.7,6.3,0.08
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T12:00,2,1.9,30,0,6.45,101,161,1393,447,2.7,5.2,0.1
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T13:00,1.7,1.6,33,0,7.25,109,154,1392,447,1.8,3.7,0.13
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T14:00,1.5,1.4,36,0,7,114,149,1392,446,1.2,2.4,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T15:00,1.5,1.4,39,0,6.4,117,148,1392,445,0.9,1.8,0.14
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T16:00,1.5,1.4,42,0,4.3,117,149,1393,444,0.9,1.6,0.16
Louisville-KY,38.300003,-85.799995,144,America/New_York,2026-05-08T17:00,1.6,1.5,46,0,2.6,115,154,1395,443,1.5,1.5,0.18
